ID_NUMBER,TARGET,FIRST_VISIT_DATEKEY,AL,AN,AT,CA,CT,FR,FS,GA,GS,HD,HR,MD,OP,PA,PP,PS,RF,SA,SP,ST,TP,TR,TT,XF,FORMER_ATHLETE,HONORS_PROGRAM,DOUBLE_DEL,SOLICIT_CTRL,HAS_EMPLOYMENT_IND,SELF_EMPLOYED,POSITION_LEVEL_CODE,FLD_OF_WORK_CODE,DEG_AG,DEG_AS,DEG_BE,DEG_BS,DEG_CE,DEG_EG,DEG_EL,DEG_GC,DEG_GR,DEG_HN,DEG_HP,DEG_HY,DEG_MS,DEG_US,NUM_EVENTS_REGISTERED,NUM_EVENTS_REGISTERED_LAST_5FY,NUM_EVTS_CONFIRMED_ATTEND,NUM_EVT_CONFIRM_ATTEND_LST_5FY,FIRST_ATTENDED_EVENT_DATEKEY,LAST_ATTENDED_EVENT_DATEKEY,M_GIFT,M_DATE,M_RANK,R_GIFT,R_DATE,R_RANK,FYOG_COUNT,GIFT_COUNT,F_RANK,TOTAL_RFM,DONOR_RANK,CONSECUTIVE_YEARS_OF_GIVING,LAST_FIS_YEAR_OF_GIVING,TOT_CRED_LAST_FIS_YR_OF_GIVING,TOTAL_SOFT_CREDIT,TOTAL_SOFT_FUNDRAISING,DONOR_CATEGORY,CLASS_YEAR,CLASS_YEAR_DECADE,YOUNG_ALUMNI_IND,AGE,BINNED_AGE,DONOR_STATUS,CURRENT_SOLICIT_SEGMENT,SIMPLE_RATING,CONSECUTIVE_YRS_OF_GIVING_BIN,FIS_YEARS_OF_GIVING,FYOG_COUNT_BINNED,CHALLENGE_REGION,YEARS_SINCE_UD_CONNECTION,YEARS_GAVE_SINCE_UD_CONNECTION,GIVING_YEARS_SATURATION
0000239811,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50,20171016,78,50,20171016,89,2,2,80,247,14206,1,2018,50,100,100,Individuals,2008,2000's,N,35,35 - 44,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,$50K - $250K,1,2,2,Washingon D.C.,15,2,0.13
0000239994,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2,6,1,20100604,20180601,50,20210816,79,50,20210816,97,14,15,96,272,7643,2,2022,50,410.08,410.08,Individuals,2008,2000's,N,36,35 - 44,Current Donor,Exclude Current FY Donors,<$50K,2,14,10+,New Castle County DE,15,14,0.93
0000240309,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,3,20120601,20210925,2003.2,20120926,99,15,20200128,94,8,100,100,293,2559,8,2020,515,3231.54,3538.2,Individuals,2008,2000's,N,36,35 - 44,Lapsed 1 yr,"Exclude Donors with Active Pledges (Non-Phoneathon, Non-BI)",<$50K,6-9,8,6-9,New Castle County DE,15,8,0.53
0000245357,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1, ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2000,20210720,98,2000,20210720,97,4,4,88,283,1987,3,2022,2000,3600,3600,Individuals,2008,2000's,N,40,35 - 44,Current Donor,Exclude Current FY Donors,<$50K,3-5,4,3-5,None,15,4,0.27
0000245379,1,20220112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1000,20211207,97,1000,20211207,98,5,5,90,285,7842,1,2022,1000,1470,1470,Individuals, ,Not Alum/Student,N,64,55 - 64,Current Donor,Exclude Current FY Donors,$50K - $250K,1,5,3-5,None,15,5,0.33
0000246144,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,7,2,20100604,20180601,20,20180316,69,20,20180316,90,1,1,66,225,26225,1,2018,20,20,20,Individuals,2009,2000's,N,34,22 - 34,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,$50K - $250K,1,1,1,Baltimore,14,1,0.07
0000246644,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,20111022,20150605,0,00000000,0,0,00000000,0,0,0,0,0,42227,0,0,0,0,0,Individuals,2009,2000's,N,35,35 - 44,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,Northern NJ,14,0,0
0000248470,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,20210609,20210609,10,20220411,67,10,20220411,100,2,2,81,248,27371,1,2022,10,15,15,Individuals,2009,2000's,N,34,22 - 34,Current Donor,Exclude Current FY Donors,<$50K,1,2,2,New York City,14,2,0.14
0000251315,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,9,2,20091226,20200722,500,20200715,96,500,20200715,94,2,2,80,270,6727,1,2021,500,255,255,Individuals,2011,2010's,N,33,22 - 34,Lybunt,Gold Lybunt  Last FYB,<$50K,1,2,2,Northern NJ,12,2,0.17
0000253879,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,20130531,20170715,0,00000000,0,0,00000000,0,0,0,0,0,42302,0,0,0,0,0,Individuals,2010,2010's,N,34,22 - 34,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Northern NJ,13,0,0
0000256038,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,300,20211130,95,300,20211130,98,13,13,96,289,2382,12,2022,300,2635,2635,Individuals, ,Not Alum/Student,N,70,65+,Current Donor,Exclude Current FY Donors,<$50K,10+,13,10+,None,14,13,0.93
0000256891,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,6,0,20110107,20170602,30,20090511,77,30,20090511,79,1,1,66,222,27422,1,2009,30,30,30,Individuals,1994,1990's,N,49,45 - 54,Ever Donor,Current Parent Freshman LAPSED,$250K - $1MM,1,1,1,None,29,1,0.03
0000257780,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,200,20211230,92,200,20211230,99,13,13,96,287,5102,13,2022,200,1760,1760,Individuals, ,Not Alum/Student,N,60,55 - 64,Current Donor,Exclude Current FY Donors,<$50K,10+,13,10+,None,14,13,0.93
0000271728,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,250,20160330,94,40,20220319,100,13,21,98,292,3204,13,2022,240,3050,3050,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,<$50K,10+,13,10+,None,13,13,1
0000279072,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,55040,0,0,0,0,0,Individuals,1998,1990's,N,46,45 - 54,Future Donor,Current Parent Freshman FUTURE ,<$50K,0,0,0,None,25,0,0
0000280368,0,99999999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,5,10,4,20130531,20211023,50,20210420,79,25,20210603,97,9,12,95,271,7146,9,2021,75,465.26,465.26,Individuals,2013,2010's,Y,30,22 - 34,Lybunt,Pref Month of Solicitation - Apr.,<$50K,6-9,9,6-9,New Castle County DE,10,9,0.9
0000281156,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,20191103,20211107,25,20210616,72,25,20210616,97,2,2,81,250,22252,2,2021,25,30,30,Individuals,2010,2010's,N,37,35 - 44,Lybunt,True Blue Hen Prospect AL/GA,<$50K,2,2,2,None,13,2,0.15
0000303185,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,710,20121101,97,100,20180322,90,4,4,89,276,6308,1,2018,100,935,935,Individuals,2012,2010's,Y,31,22 - 34,Lapsed 2-5 yrs,GOLD Lapsed 2-5 Years,<$50K,1,4,3-5,Washingon D.C.,11,4,0.36
0000304014,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,2,10,2,20130531,20180601,40.24,20120423,78,5,20180405,90,5,6,92,260,16406,2,2018,25,95.24,95.24,Individuals,2012,2010's,Y,31,22 - 34,Lapsed 2-5 yrs,GOLD Lapsed 2-5 Years,<$50K,2,5,3-5,Kent & Sussex County DE,11,5,0.45
0000307797,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,20130310,20190607,20,20190408,70,20,20190408,92,1,1,66,228,26337,1,2019,20,20,20,Individuals,2013,2010's,Y,30,22 - 34,Lapsed 2-5 yrs,GOLD Lapsed 2-5 Years,<$50K,1,1,1,Washingon D.C.,10,1,0.1
0000310337,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1, , ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,2,20111018,20220312,100,20211116,85,100,20211116,98,5,6,92,275,7199,4,2022,100,425,425,Individuals,2014,2010's,Y,29,22 - 34,Current Donor,Exclude Current FY Donors,<$50K,3-5,5,3-5,Raleigh-Durham,9,5,0.56
0000313882,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20200918,20200918,300,20210116,95,50,20211130,98,11,29,99,292,2380,11,2022,50,2840,2840,Individuals, ,Not Alum/Student,N,68,65+,Current Donor,Exclude Current FY Donors,$50K - $250K,10+,11,10+,None,12,11,0.92
0000322314,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,150,20150212,91,100,20211116,98,11,20,97,286,4102,11,2022,100,1620,1620,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,<$50K,10+,11,10+,None,11,11,1
0000323202,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,1,20151021,20190607,40,20190314,78,40,20190314,92,2,2,81,251,17847,2,2019,40,60,60,Individuals,2016,2010's,Y,28,22 - 34,Lapsed 2-5 yrs,GOLD Lapsed 2-5 Years,No Rating,2,2,2,Philadelphia,7,2,0.29
0000324315,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,3,1,20160218,20170826,20.16,20160219,71,20.16,20160219,87,1,1,66,224,25852,1,2016,20.16,20.16,20.16,Individuals,2016,2010's,Y,28,22 - 34,Lapsed 2-5 yrs,GOLD Lapsed 2-5 Years,No Rating,1,1,1,New Castle County DE,7,1,0.14
0000327051,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,20190607,20190607,50,20210608,78,50,20210608,97,1,1,65,240,18836,1,2021,50,50,50,Individuals,2018,2010's,N,62,55 - 64,Lybunt,GA Only - Lybunts First and Last FYB,<$50K,1,1,1,None,5,1,0.2
0000333984,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,340,20200514,96,52,20220121,99,9,12,95,290,6164,9,2022,52,1392,1392,Individuals, ,Not Alum/Student,N,72,65+,Current Donor,Exclude Current FY Donors,$50K - $250K,6-9,9,6-9,None,10,9,0.9
0000337937,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,200,20190327,92,200,20190327,92,3,4,88,272,7190,2,2019,200,500,500,Individuals, ,Not Alum/Student,N,,No Age,Lapsed 2-5 yrs,Past Parents 2-5 Years,$50K - $250K,2,3,3-5,None,8,3,0.38
0000359767,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,,50,20210505,78,50,20210505,96,2,2,81,255,14099,1,2021,50,100,100,Individuals, ,Not Alum/Student,N,,No Age,Lybunt,Friends and Others Lybunts Last FYB,$50K - $250K,1,2,2,None,10,2,0.2
0000376595,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,115,20191121,91,75,20200123,94,1,3,86,271,12060,1,2020,190,190,190,Individuals, ,Not Alum/Student,N,80,65+,Lapsed 1 yr,Exclude FR Osher Donor Only,$50K - $250K,1,1,1,None,4,1,0.25
0000376839,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,20210421,20210421,500,20220202,96,500,20220202,99,7,9,94,289,4192,7,2022,500,4170,4170,Individuals, ,Not Alum/Student,N,80,65+,Current Donor,Exclude Current FY Donors,<$50K,6-9,7,6-9,None,8,7,0.88
0000379720,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,,,500,20141206,96,100,20210505,96,4,4,88,280,5093,1,2021,100,850,850,Individuals, ,Not Alum/Student,N,,No Age,Lybunt,Exclude FR Osher Donor Only,$50K - $250K,1,4,3-5,None,9,4,0.44
0000381785,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20200721,20200721,500,20211116,96,500,20211116,98,2,3,86,280,4478,2,2022,500,1100,1100,Individuals,2017,2010's,N,41,35 - 44,Current Donor,Exclude Current FY Donors,<$50K,2,2,2,None,6,2,0.33
0000384180,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11, ,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,20190522,20190522,20.19,20190510,72,20.19,20190510,92,1,1,66,230,25556,1,2019,20.19,20.19,20.19,Individuals,2019,2010's,Y,25,22 - 34,Lapsed 2-5 yrs,GOLD Lapsed 2-5 Years,No Rating,1,1,1,None,4,1,0.25
0000384194,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,20181016,20190531,200,20211117,92,200,20211117,98,4,8,93,283,6541,3,2022,200,525,525,Individuals,2019,2010's,Y,24,22 - 34,Current Donor,Exclude Current FY Donors,No Rating,3-5,4,3-5,None,4,3,0.75
0000394784,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1000,20190817,97,200,20210816,97,4,5,90,284,3638,1,2022,200,1500,1500,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,<$50K,1,4,3-5,None,8,4,0.5
0000398872,1,20220126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,500,20211104,96,500,20211104,97,6,7,92,285,3510,5,2022,500,1500,1500,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,$50K - $250K,3-5,6,6-9,None,7,6,0.86
0000401192,1,20211116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,20181117,20191109,4695.5,20210108,99,1000,20211104,97,7,18,97,293,1939,7,2022,1000,17099,17099,Individuals, ,Not Alum/Student,N,81,65+,Current Donor,Exclude Current FY Donors,$50K - $250K,6-9,7,6-9,None,7,7,1
0000401631,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,,50,20160606,78,50,20160606,87,1,1,65,230,19005,1,2016,50,50,50,Individuals, ,Not Alum/Student,N,,No Age,Lapsed 2-5 yrs,Exclude FR Osher Donor Only,$50K - $250K,1,1,1,None,7,1,0.14
0000406824,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,,250,20211111,94,250,20211111,98,5,8,93,285,4221,5,2022,445,1260,1260,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,<$50K,3-5,5,3-5,None,5,5,1
0000426791,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,20181013,20210911,20000,20180813,100,20000,20180813,91,1,1,66,257,1029,1,2019,20000,20000,20000,Individuals, ,Not Alum/Student,N,,No Age,Lapsed 2-5 yrs,DDS Lapsed 1-2 Years,$50K - $250K,1,1,1,None,5,1,0.2
0000432209,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20210617,20210617,30,20181226,77,10,20210319,95,4,15,96,268,11091,4,2021,50,180,180,Individuals, ,Not Alum/Student,N,,No Age,Lybunt,True Blue Hen FR,<$50K,3-5,4,3-5,None,6,4,0.67
0000432227,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3000,20200302,99,1000,20211209,98,3,4,88,285,2797,1,2022,1000,2050,3050,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,"Exclude Donors with Active Pledges (Non-Phoneathon, Non-BI)",<$50K,1,3,3-5,None,6,3,0.5
0000436892,0,99999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,540,20180428,97,540,20180428,90,1,1,66,253,9228,1,2018,540,540,540,Individuals, ,Not Alum/Student,N,64,55 - 64,Lapsed 2-5 yrs,Exclude Friend IHO/IMO only,$1MM+,1,1,1,None,5,1,0.2
0000445600,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50,20181205,78,25,20211025,97,3,6,92,267,17433,2,2022,25,130,130,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,<$50K,2,3,3-5,None,5,3,0.6
0000446497,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,500,20210227,96,200,20211025,97,3,4,88,281,4852,3,2022,200,870,870,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,$50K - $250K,3-5,3,3-5,None,4,3,0.75
0000447464,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,200,20210803,92,200,20210803,97,2,2,81,270,13115,2,2022,200,250,250,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,$50K - $250K,2,2,2,None,3,2,0.67
0000457561,1,20220504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,20190522,20190522,2000,20191231,98,750,20210505,96,3,5,90,284,2093,3,2021,1250,3260,3260,Individuals, ,Not Alum/Student,N,78,65+,Lybunt,DDS Lybunt,<$50K,3-5,3,3-5,None,4,3,0.75
0000459368,1,20210419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,100,20210906,85,100,20210906,97,3,4,88,270,10854,3,2022,100,350,350,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,<$50K,3-5,3,3-5,None,4,3,0.75
0000460434,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,100,20200925,85,60,20210505,96,2,8,93,274,10368,2,2021,160,210,210,Individuals, ,Not Alum/Student,N,,No Age,Lybunt,Current Parent Sophomore LYBUNT ,No Rating,2,2,2,None,3,2,0.67
0000461031,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,20211113,85,100,20211113,98,3,4,88,271,11486,3,2022,100,350,350,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,$50K - $250K,3-5,3,3-5,None,4,3,0.75
0000462184,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,500,20200218,96,100,20201201,95,2,2,81,272,9554,2,2021,100,600,600,Individuals, ,Not Alum/Student,N,,No Age,Lybunt,Current Parent Junior LYBUNT ,$50K - $250K,2,2,2,None,3,2,0.67
0000462780,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,1000,20210503,97,150,20220112,99,2,3,86,282,4196,2,2022,150,1250,1250,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,$50K - $250K,2,2,2,None,2,2,1
0000462887,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1000,20191230,97,50,20211123,98,2,2,81,276,6501,1,2022,50,1050,1050,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,$50K - $250K,1,2,2,None,4,2,0.5
0000469626,1,20211007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,20190920,20211207,420,20210505,96,420,20210505,96,2,14,96,288,5591,2,2021,465,665,665,Individuals, ,Not Alum/Student,N,29,22 - 34,Lybunt,Exclude Faculty Staff,No Rating,2,2,2,None,3,2,0.67
0000474941,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,750,20211025,97,250,20211111,98,2,3,85,280,4302,2,2022,1000,1200,1200,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,$50K - $250K,2,2,2,None,2,2,1
0000477991,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50,20200929,78,50,20200929,94,1,1,65,237,19651,1,2021,50,50,50,Individuals, ,Not Alum/Student,N,,No Age,Lybunt,Exclude Current FY Donors,$50K - $250K,1,1,1,None,3,1,0.33
0000478913,1,20211202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1000,20211202,97,1000,20211202,98,1,1,65,260,4638,1,2022,1000,1000,1000,Individuals, ,Not Alum/Student,N,,No Age,Current Donor,Exclude Current FY Donors,<$50K,1,1,1,None,2,1,0.5
